"Hylak_id","SlopeMean","SignMean","PMean","SlopeMax","SignMax","PMax","SlopeMin","SignMin","PMin"
317,123900.912156774,29,0.492500160100388,265677.203436589,29,0.492500160100388,63267.9235403371,29,0.492500160100388
318,581550.874581876,59,0.12890112573186,780743.057070353,59,0.12890112573186,276337.708748054,59,0.12890112573186
319,-6745.97805636604,-7,0.864920174411543,-6992.88778402839,-7,0.864920174411543,-6499.06832870368,-7,0.864920174411543
320,96548.3524790272,36,0.460795811125956,1468660.12137465,36,0.460795811125956,88449.4761733572,36,0.460795811125956
321,-332562.968885271,-21,0.675591107420274,-517589.602613992,-21,0.675591107420274,-12147.4160398383,-21,0.675591107420274
322,242973.974188164,59,0.120803799711554,555445.648073146,59,0.120803799711554,119892.669678149,59,0.120803799711554
323,1062574.33655702,16,0.689130325374502,2635063.81396379,16,0.689130325374502,733760.747398,16,0.689130325374502
324,-117751.591374844,-6,0.89994121320463,-124941.670856916,-6,0.89994121320463,-117751.591374844,-6,0.89994121320463
325,65345403.1184084,58,0.11815314696612,167308046.736133,58,0.11815314696612,22242030.9313867,58,0.11815314696612
326,1303460.97696004,48,0.195453570981338,3341469.02380922,48,0.195453570981338,404775.870553109,48,0.195453570981338
327,-253021.584548401,-8,0.861931165085122,-436720.267192524,-8,0.861931165085122,-130395.5005844,-8,0.861931165085122
328,-1839872.03400255,-21,0.574702171359839,-3219776.05950445,-21,0.574702171359839,-904776.809247009,-21,0.574702171359839
330,1783410.4206255,40,0.44194953843909,16277799.954025,40,0.44194953843909,627417.495954165,40,0.44194953843909
331,-934473.591265837,-181,0.000217136833941423,-6962413.28873788,-181,0.000217136833941423,-333398.270290448,-181,0.000217136833941423
332,-2242681.27120375,-56,0.158874298287197,-5822715.966415,-56,0.158874298287197,-1387241.29108139,-56,0.158874298287197
334,-316464.807198933,-5,0.907753121572196,-316464.807198933,-5,0.907753121572196,-161252.300838673,-5,0.907753121572196
335,10007525.7446541,37,0.354804543956739,37026049.413556,37,0.354804543956739,3991332.4521318,37,0.354804543956739
336,6273328.86010599,64,0.0805066653644888,8521734.33651568,64,0.0805066653644888,5707443.1588299,64,0.0805066653644888
338,513044.645549332,25,0.529791762747387,1854903.23369588,25,0.529791762747387,83341.4786360334,25,0.529791762747387
339,-26568.8080718892,-42,0.271690174194968,-1635534.27738125,-42,0.271690174194968,-26568.8080718892,-42,0.271690174194968
340,422805.873402877,20,0.610489084173114,1241461.80883096,20,0.610489084173114,66296.7446719652,20,0.610489084173114
341,86614.8348349326,2,0.978025073013849,156625.737750237,2,0.978025073013849,45009.9953885362,2,0.978025073013849
343,1161390.86583489,103,0.00801674511280037,4188586.93656242,103,0.00801674511280037,561576.412850875,103,0.00801674511280037
344,-906811.957284249,-9,0.816735158202661,-2956831.63033366,-9,0.816735158202661,-383352.670228999,-9,0.816735158202661
345,-703123.705449922,-4,0.933671543443423,-1448570.75745331,-4,0.933671543443423,-162973.095330726,-4,0.933671543443423
348,173945.819378202,78,0.0674226505834785,407062.170158966,78,0.0674226505834785,63814.4609704239,78,0.0674226505834785
349,-94196.1625404182,-14,0.6969538475219,-255375.171232564,-14,0.6969538475219,-48092.1111261619,-14,0.6969538475219
350,-555413.48840979,-35,0.413181563016408,-1388681.4373778,-35,0.413181563016408,-313927.42675917,-35,0.413181563016408
351,-682090.154226784,-32,0.438911239571254,-1334142.90921072,-32,0.438911239571254,-247579.151482395,-32,0.438911239571254
352,-68437169.4438519,-325,1.92299509649274e-11,-69825322.1130017,-325,1.92299509649274e-11,-367064.655078756,-325,1.92299509649274e-11
354,-16147.6519056328,-22,0.595413357191115,-823933.961470908,-22,0.595413357191115,-4369.21473707663,-22,0.595413357191115
355,-928449.43956999,-1,1,-1767426.46283007,-1,1,-497900.870873332,-1,1
358,-4862345.86771609,-13,0.780806429127066,-4862345.86771609,-13,0.780806429127066,-4862345.86771609,-13,0.780806429127066
359,11683821.3964474,22,0.64353628519392,48181195.5788142,22,0.64353628519392,87958.2482665167,22,0.64353628519392
360,-853598.713892317,-40,0.393537626469921,-3105008.78998408,-40,0.393537626469921,-146590.654907827,-40,0.393537626469921
361,-449643.278683801,-7,0.8813641101027,-979018.857297284,-7,0.8813641101027,-69681.886226943,-7,0.8813641101027
362,-1240668.70377971,-8,0.882731528859706,-8066787.19757967,-8,0.882731528859706,-656103.897442916,-8,0.882731528859706
363,-2826572.3003743,-258,1.7247977224244e-07,-5946607.10459735,-258,1.7247977224244e-07,-945874.073274195,-258,1.7247977224244e-07
364,614449.24238867,128,0.00525207015076412,1382168.5951186,128,0.00525207015076412,340813.882153608,128,0.00525207015076412
365,-2348070.00637619,-41,0.363714831063294,-3864231.79945258,-41,0.363714831063294,-1655628.23532595,-41,0.363714831063294
366,-3965331.122143,-72,0.056327678959619,-10857927.8413033,-72,0.056327678959619,-1772203.01828893,-72,0.056327678959619
367,364597.087947925,17,0.706960050592708,811645.063056122,17,0.706960050592708,200418.105388835,17,0.706960050592708
369,-2705548.09074607,-71,0.12918499922527,-7253608.15097529,-71,0.12918499922527,-36802.5594590203,-71,0.12918499922527
370,-2665316.82974224,-6,0.908875421127445,-5973575.43462348,-6,0.908875421127445,-534108.44744575,-6,0.908875421127445
371,-4063089.7367925,-22,0.602292757061248,-5664315.58828401,-22,0.602292757061248,-3161262.80133813,-22,0.602292757061248
372,-5107339.51095781,-20,0.640571763130647,-48506690.1350871,-20,0.640571763130647,-1932952.71194316,-20,0.640571763130647
373,-1197489.50234515,-35,0.327621679747446,-1687854.80903914,-35,0.327621679747446,-1197489.50234515,-35,0.327621679747446
374,925609.079049077,84,0.0707760903454393,1876229.4007898,84,0.0707760903454393,552058.967893182,84,0.0707760903454393
375,359552.346189485,63,0.130484231627823,16153051.0713907,63,0.130484231627823,84507.6035379585,63,0.130484231627823
376,-580696.373340268,-23,0.551435377568052,-1531876.20293516,-23,0.551435377568052,-196809.576673802,-23,0.551435377568052
377,-6954767.30757563,-137,0.0068987937698044,-37019828.4853087,-137,0.0068987937698044,-1248264.40404864,-137,0.0068987937698044
378,-2945852.25612133,-56,0.235595223205102,-18206190.821464,-56,0.235595223205102,-22384.8424881964,-56,0.235595223205102
380,359034.692912958,53,0.20844238618506,766908.416259297,53,0.20844238618506,2952.09829261869,53,0.20844238618506
381,742418.374246871,83,0.0255399623219679,15596580.1658891,83,0.0255399623219679,295435.196998211,83,0.0255399623219679
382,367515.248847842,141,0.00611432064246586,596503.33682732,141,0.00611432064246586,116311.623417544,141,0.00611432064246586
383,-11509113.2832876,-74,0.102552783674754,-19861836.4779413,-74,0.102552783674754,-5825877.50477558,-74,0.102552783674754
384,-316529.31622901,-81,0.0423969255438723,-316529.31622901,-81,0.0423969255438723,-316529.31622901,-81,0.0423969255438723
386,5353614.45408234,110,0.0216535151824115,15649988.514393,110,0.0216535151824115,2162589.43539096,110,0.0216535151824115
387,-6224008.4438181,-132,0.0160179606565283,-40052358.623944,-132,0.0160179606565283,-83734.94047027,-132,0.0160179606565283
389,-3302677.83006987,-105,0.0241989117463652,-6711279.86342049,-105,0.0241989117463652,-1099257.74703326,-105,0.0241989117463652
390,7030609.46994299,51,0.271589209207683,32105415.9776815,51,0.271589209207683,554146.0103874,51,0.271589209207683
392,-374471.7779084,-14,0.761924676595528,-1676479.36964088,-14,0.761924676595528,-105931.025001877,-14,0.761924676595528
393,-432907.912454825,-27,0.5563770647145,-889007.320219729,-27,0.5563770647145,-172086.755850387,-27,0.5563770647145
394,-13257738.3465713,-84,0.0768441752770153,-69391697.1983885,-84,0.0768441752770153,-1796110.4058004,-84,0.0768441752770153
395,-1350077.5571823,-34,0.440793402657262,-5478440.59650402,-34,0.440793402657262,-458538.15151795,-34,0.440793402657262
396,-2174521.57100087,-20,0.65646647563602,-6987566.19175171,-20,0.65646647563602,-947890.802264895,-20,0.65646647563602
397,-4702262.71327577,-68,0.197474816046425,-18147423.8678529,-68,0.197474816046425,-456248.424851105,-68,0.197474816046425
398,-220017.535551287,-15,0.695980096373112,-531272.86327235,-15,0.695980096373112,-77960.3869833912,-15,0.695980096373112
399,2488582.8922484,29,0.514789796307338,7064954.55224061,29,0.514789796307338,751257.61476884,29,0.514789796307338
400,-109287.384778354,-77,0.0732126029384157,-338745.527156187,-77,0.0732126029384157,-33001.5088292377,-77,0.0732126029384157
401,-11957068.3351426,-93,0.0382900862035507,-23401041.102292,-93,0.0382900862035507,-401807.333445274,-93,0.0382900862035507
402,1470237.55347319,16,0.771896918413619,3870586.53926838,16,0.771896918413619,970264.285006042,16,0.771896918413619
403,1507101.6541325,23,0.538502621465883,2051332.80701369,23,0.538502621465883,947622.288784517,23,0.538502621465883
405,281349.655272102,5,0.925141284823345,336576.240653295,5,0.925141284823345,222329.689993217,5,0.925141284823345
406,17360045.7181227,140,0.00391411771314654,44903328.867796,140,0.00391411771314654,902216.881442934,140,0.00391411771314654
407,1695827.77833977,46,0.283110900408549,5566836.70126633,46,0.283110900408549,19641.3283756087,46,0.283110900408549
409,-840480.881998162,-9,0.862776504375437,-1757967.31553462,-9,0.862776504375437,-286202.49296685,-9,0.862776504375437
410,-3145942.90189009,-16,0.725759970990411,-7840365.61337467,-16,0.725759970990411,-616090.351551179,-16,0.725759970990411
411,654063.185879992,43,0.250409348541199,1063296.23969082,43,0.250409348541199,372440.220413881,43,0.250409348541199
412,340085.486486984,18,0.714443645089355,3723323.56535188,18,0.714443645089355,203488.671854797,18,0.714443645089355
413,789417.58528169,4,0.9388782785685,789417.58528169,4,0.9388782785685,789417.58528169,4,0.9388782785685
414,-1491871.58459428,-80,0.11634668953319,-9921889.06538858,-80,0.11634668953319,-150946.986472086,-80,0.11634668953319
415,1563502.67501493,23,0.626898851098706,5184274.84677943,23,0.626898851098706,113166.840376413,23,0.626898851098706
416,26453.8542826114,7,0.863072667850447,46050.1907042715,7,0.863072667850447,10606.1663114471,7,0.863072667850447
417,2371117.36675064,34,0.464638718566103,2371117.36675064,34,0.464638718566103,1388740.9535711,34,0.464638718566103
418,-501808.209303333,-13,0.794776903989179,-1152654.82409467,-13,0.794776903989179,-259217.855032858,-13,0.794776903989179
419,-14436670.2478982,-79,0.0928603486616986,-20989469.9734689,-79,0.0928603486616986,-9552098.55836881,-79,0.0928603486616986
420,293387.12912792,5,0.92808769550725,622336.331573403,5,0.92808769550725,99246.3877469197,5,0.92808769550725
421,2989337.30794213,117,0.00950900453346359,17961606.6510471,117,0.00950900453346359,596613.316526447,117,0.00950900453346359
422,1372098.23797099,105,0.0254082745033206,4838048.91328412,105,0.0254082745033206,20022.6654463148,105,0.0254082745033206
423,1357649.64694867,15,0.729537746884528,6217151.37011135,15,0.729537746884528,499665.422559017,15,0.729537746884528
424,-337491.460732302,-40,0.363856340813067,-1120167.7428197,-40,0.363856340813067,-44895.19914137,-40,0.363856340813067
425,749806.258889337,12,0.807460517552225,1849731.168112,12,0.807460517552225,62372.163316634,12,0.807460517552225
426,2173720.7242437,131,0.00287707847805407,11720075.6590863,131,0.00287707847805407,378944.1076445,131,0.00287707847805407
427,-9096143.0144475,-27,0.532693139494364,-27313137.5051746,-27,0.532693139494364,-781641.392527526,-27,0.532693139494364
428,-767561.849742845,-175,0.000128324489540255,-2252581.72528388,-175,0.000128324489540255,-19047.0708282109,-175,0.000128324489540255
430,1545239.65319496,115,0.00872330475569782,3780172.85559124,115,0.00872330475569782,426569.55110093,115,0.00872330475569782
431,-1520395.09923305,-20,0.71098292405286,-3424762.78579056,-20,0.71098292405286,-683110.450731797,-20,0.71098292405286
432,521354.4906302,27,0.494290389990195,1526825.78463615,27,0.494290389990195,142182.729066983,27,0.494290389990195
433,-367639.518443991,-42,0.435807096400278,-983095.304876114,-42,0.435807096400278,-171311.336980968,-42,0.435807096400278
434,-492728.348227814,-29,0.52925262869726,-3732074.8649965,-29,0.52925262869726,-59430.0508763032,-29,0.52925262869726
435,5595760.46770049,46,0.341275223849322,48934423.3857322,46,0.341275223849322,323049.906838463,46,0.341275223849322
437,1256064.96134911,25,0.604991023394696,4157260.81489089,25,0.604991023394696,234667.4678144,25,0.604991023394696
438,2079510.0652274,48,0.287133318701143,10227312.6097437,48,0.287133318701143,496112.57917955,48,0.287133318701143
439,18703246.5545622,198,5.50632180602584e-05,83105916.8637353,198,5.50632180602584e-05,1911297.04162401,198,5.50632180602584e-05
440,-172076.17925426,-25,0.556417052308255,-455360.00170588,-25,0.556417052308255,-6840.3433298235,-25,0.556417052308255
441,-1600572.95279328,-134,0.0108932254987881,-2467065.30001739,-134,0.0108932254987881,-1303580.85167444,-134,0.0108932254987881
442,804054.029245338,163,0.000936700257277989,2194260.31278556,163,0.000936700257277989,319307.010963585,163,0.000936700257277989
443,-166241.822737926,-10,0.838119559003913,-172110.977637575,-10,0.838119559003913,-48766.2215030372,-10,0.838119559003913
444,336639.675196086,7,0.889726443865501,840218.415320972,7,0.889726443865501,102260.220415282,7,0.889726443865501
445,1120191.21909408,37,0.381048050129324,2494919.92907585,37,0.381048050129324,171229.834384815,37,0.381048050129324
447,-1622.359168398,-2,0.979920680345059,-4396.86076819798,-2,0.979920680345059,-726.489931741171,-2,0.979920680345059
448,457980.456335733,54,0.239734386376793,1866030.102942,54,0.239734386376793,42339.0142607434,54,0.239734386376793
449,1956645.77389285,109,0.00960188358293945,6143200.25112164,109,0.00960188358293945,762167.916016486,109,0.00960188358293945
452,-1573101.936112,-6,0.912950771985107,-2272223.97919113,-6,0.912950771985107,-519755.231424356,-6,0.912950771985107
453,23348008.3907074,166,0.000253650635077651,81169326.9227875,166,0.000253650635077651,18193993.8366213,166,0.000253650635077651
454,7796296.61948462,117,0.00479321032783808,42141618.8850021,117,0.00479321032783808,1717478.51939305,117,0.00479321032783808
455,7523620.76064593,151,0.00310896617186351,14669094.3139514,151,0.00310896617186351,1953971.60573038,151,0.00310896617186351
456,485070.76354192,15,0.741528039692193,656524.223762201,15,0.741528039692193,64964.90289749,15,0.741528039692193
457,-2950332.83322448,-117,0.0200821444434338,-7044833.00283325,-117,0.0200821444434338,-50508.2608723675,-117,0.0200821444434338
458,-158185.531598036,-7,0.893589678608381,-715937.472198448,-7,0.893589678608381,-99990.6530463727,-7,0.893589678608381
459,568669.417393514,20,0.68507880930282,1030052.08068279,20,0.68507880930282,28651.0810354285,20,0.68507880930282
460,3309809.37871209,37,0.343840640738563,5880101.76608154,37,0.343840640738563,1182391.21428375,37,0.343840640738563
461,-782800.303571442,-39,0.431044094856285,-1048260.5788122,-39,0.431044094856285,-602929.893274485,-39,0.431044094856285
462,55970001.8605584,218,3.70657595318846e-05,818188327.184406,218,3.70657595318846e-05,2287327.9037775,218,3.70657595318846e-05
463,5442453.76269641,42,0.326304661272078,9249290.65054705,42,0.326304661272078,1891326.99025582,42,0.326304661272078
464,752137.823504115,39,0.379114464922435,1300103.94699147,39,0.379114464922435,220035.731875106,39,0.379114464922435
465,-715443.232102823,-12,0.78687971012437,-715443.232102823,-12,0.78687971012437,-715443.232102823,-12,0.78687971012437
466,-2192544.33787144,-51,0.240240271957884,-3043224.74426493,-51,0.240240271957884,-1189166.36407463,-51,0.240240271957884
467,20618893.6269812,99,0.0602671646870598,31998596.0253874,99,0.0602671646870598,3338000.01816481,99,0.0602671646870598
468,3640261.41453462,88,0.0525689005773822,10777400.3235913,88,0.0525689005773822,3593866.53998771,88,0.0525689005773822
469,-578457.967594968,-32,0.484310511805587,-2729073.99279894,-32,0.484310511805587,-153802.825639715,-32,0.484310511805587
470,351593.75243246,138,0.00462103938284275,2633309.9023725,138,0.00462103938284275,71918.744292258,138,0.00462103938284275
471,14439082.1229756,77,0.143002327766466,47056488.9297165,77,0.143002327766466,346978.68859531,77,0.143002327766466
472,46252.7437489274,43,0.41949692895794,76879.1640439598,43,0.41949692895794,20463.1976286001,43,0.41949692895794
473,25799617.0688397,71,0.109067196597176,134280935.539012,71,0.109067196597176,675122.963147528,71,0.109067196597176
